ID,Name,Date,Balance,Rating,Active
5749,Name_5749,null,11039.44,4.08,True
5750,Name_5750,null,15552.19,1.39,null
5751,Name_5751,2036-09-29,34645.79,1.67,True
5752,Name_5752,2036-09-30,22049.09,null,False
5753,Name_5753,2036-10-01,31729.4,null,True
5754,Name_5754,2036-10-02,41355.21,2.71,True
5755,Name_5755,2036-10-03,17700.28,null,null
5756,Name_5756,2036-10-04,null,2.49,False
5757,Name_5757,2036-10-05,39101.81,3.36,True
5758,Name_5758,2036-10-06,36041.04,2.29,True
5759,Name_5759,2036-10-07,27452.33,3.55,True
5760,Name_5760,null,19785.79,1.81,null
5761,Name_5761,2036-10-09,20967.6,4.03,False
5762,Name_5762,2036-10-10,22223.63,4.13,False
5763,Name_5763,2036-10-11,18093.43,3.31,False
5764,Name_5764,null,35254.71,null,True
5765,Name_5765,2036-10-13,7145.35,1.06,True
5766,Name_5766,2036-10-14,48405.25,1.49,False
5767,Name_5767,2036-10-15,null,1.32,True
5768,null,2036-10-16,15609.99,1.04,False
5769,Name_5769,2036-10-17,3084.83,3.89,False
5770,Name_5770,2036-10-18,35853.86,4.82,False
5771,Name_5771,2036-10-19,36983.59,1.04,True
5772,Name_5772,null,48217.51,1.45,False
5773,Name_5773,2036-10-21,13431.57,4.44,False
5774,Name_5774,2036-10-22,5053.53,null,null
5775,null,2036-10-23,45841.6,2.62,True
5776,Name_5776,2036-10-24,null,4.97,True
5777,Name_5777,2036-10-25,36355.04,3.29,False
5778,Name_5778,2036-10-26,3972.32,3.68,null
5779,Name_5779,null,38268.66,3.61,True
5780,Name_5780,2036-10-28,7224.27,1.89,True
5781,Name_5781,null,35083.73,2.95,True
5782,Name_5782,2036-10-30,27084.81,1.87,False
5783,Name_5783,2036-10-31,null,3.04,False
5784,Name_5784,2036-11-01,2808.96,1.12,True
5785,null,2036-11-02,null,null,False
5786,Name_5786,2036-11-03,4405.94,2.49,True
5787,Name_5787,2036-11-04,44080.68,2.17,False
5788,Name_5788,2036-11-05,30101.16,1.32,False
5789,Name_5789,2036-11-06,27213.51,4.08,null
5790,Name_5790,2036-11-07,7441.44,2.68,True
5791,Name_5791,2036-11-08,24962.58,4.26,False
5792,Name_5792,2036-11-09,20536.48,4.34,False
5793,Name_5793,2036-11-10,16471.84,1.85,True
5794,Name_5794,2036-11-11,38837.26,2.69,False
5795,Name_5795,2036-11-12,4002.53,3.88,True
5796,Name_5796,2036-11-13,32687.6,3.0,True
5797,Name_5797,2036-11-14,41326.66,4.42,True
5798,Name_5798,2036-11-15,45458.06,3.29,True
5799,Name_5799,2036-11-16,37549.91,3.52,True
5800,Name_5800,2036-11-17,14840.33,4.15,False
5801,Name_5801,2036-11-18,30424.87,1.49,True
5802,Name_5802,2036-11-19,7928.78,3.34,False
5803,Name_5803,2036-11-20,6735.97,null,True
5804,Name_5804,2036-11-21,32292.58,2.04,null
5805,Name_5805,2036-11-22,42704.28,1.85,False
5806,null,2036-11-23,4295.16,3.27,True
5807,Name_5807,2036-11-24,6194.18,4.38,True
5808,Name_5808,2036-11-25,28714.76,1.53,True
5809,Name_5809,2036-11-26,11692.38,4.07,True
5810,Name_5810,2036-11-27,30979.09,1.57,False
5811,Name_5811,2036-11-28,11512.65,1.76,False
5812,Name_5812,null,6707.62,4.67,False
5813,Name_5813,2036-11-30,27733.17,1.04,False
5814,Name_5814,2036-12-01,43247.56,1.79,False
5815,null,2036-12-02,34570.98,1.86,False
5816,null,2036-12-03,41117.53,2.13,False
5817,Name_5817,2036-12-04,14050.42,2.45,True
5818,Name_5818,2036-12-05,44412.95,1.41,True
5819,Name_5819,null,19474.92,2.87,True
5820,Name_5820,2036-12-07,42769.94,2.6,False
5821,Name_5821,null,24087.6,3.5,null
5822,Name_5822,2036-12-09,14125.02,4.47,True
5823,Name_5823,2036-12-10,13752.68,2.19,False
5824,Name_5824,2036-12-11,null,3.19,True
5825,Name_5825,null,4871.5,2.49,False
5826,Name_5826,2036-12-13,46572.75,1.16,False
5827,Name_5827,2036-12-14,14301.71,4.28,True
5828,null,2036-12-15,17445.62,3.54,False
5829,Name_5829,2036-12-16,12431.78,null,True
5830,Name_5830,null,1147.39,null,True
5831,Name_5831,2036-12-18,34934.96,2.24,False
5832,Name_5832,2036-12-19,29937.09,4.25,null
5833,Name_5833,2036-12-20,40672.58,4.04,False
5834,Name_5834,2036-12-21,3009.53,2.58,False
5835,Name_5835,2036-12-22,46504.13,1.63,True
5836,Name_5836,2036-12-23,null,2.54,True
5837,Name_5837,2036-12-24,45740.42,null,False
5838,Name_5838,2036-12-25,6249.44,2.81,False
5839,Name_5839,2036-12-26,37452.11,1.46,True
5840,Name_5840,2036-12-27,29388.55,1.15,False
5841,Name_5841,2036-12-28,18551.37,2.33,True
5842,Name_5842,2036-12-29,4877.98,1.59,False
5843,null,2036-12-30,30632.09,3.98,True
5844,null,2036-12-31,null,2.12,True
5845,Name_5845,null,25562.82,4.51,False
5846,Name_5846,2037-01-02,30606.22,3.47,True
5847,Name_5847,2037-01-03,36893.66,null,False
5848,Name_5848,2037-01-04,null,3.44,False
5849,Name_5849,2037-01-05,13744.59,2.18,null
5850,Name_5850,2037-01-06,16797.1,1.57,null
5851,Name_5851,2037-01-07,17716.12,4.86,False
5852,Name_5852,2037-01-08,36847.55,3.25,True
5853,Name_5853,2037-01-09,46659.14,1.03,True
5854,Name_5854,2037-01-10,48741.86,2.24,False
5855,Name_5855,2037-01-11,47344.76,1.64,True
5856,Name_5856,2037-01-12,44089.77,2.03,False
5857,Name_5857,2037-01-13,49557.89,null,True
5858,null,2037-01-14,19421.34,1.98,null
5859,null,null,47467.74,3.73,True
5860,Name_5860,2037-01-16,38289.98,4.28,False
5861,Name_5861,null,9254.53,2.39,True
5862,Name_5862,2037-01-18,null,3.09,null
5863,null,2037-01-19,11509.71,1.17,False
5864,Name_5864,2037-01-20,39158.81,1.36,False
5865,Name_5865,2037-01-21,31953.15,3.21,False
5866,Name_5866,null,11993.46,4.36,True
5867,Name_5867,2037-01-23,37354.15,1.35,null
5868,Name_5868,2037-01-24,7924.79,null,False
5869,Name_5869,2037-01-25,41270.23,4.88,False
5870,Name_5870,2037-01-26,39913.89,3.96,True
5871,Name_5871,2037-01-27,48656.22,1.79,False
5872,Name_5872,null,8363.7,2.14,False
5873,Name_5873,2037-01-29,45424.04,4.79,False
5874,Name_5874,2037-01-30,17714.03,1.88,False
5875,Name_5875,2037-01-31,21386.93,2.76,True
5876,Name_5876,2037-02-01,23953.81,2.42,False
5877,Name_5877,2037-02-02,31718.3,2.96,False
5878,Name_5878,null,49743.41,1.95,True
5879,Name_5879,null,30397.98,3.67,False
5880,Name_5880,2037-02-05,46409.08,null,False
5881,Name_5881,null,13496.38,null,False
5882,Name_5882,2037-02-07,20522.17,2.43,False
5883,Name_5883,2037-02-08,25720.48,2.01,False
5884,Name_5884,2037-02-09,null,3.78,True
5885,Name_5885,2037-02-10,48866.49,null,False
5886,Name_5886,2037-02-11,36558.49,4.48,False
5887,Name_5887,2037-02-12,24465.19,1.35,True
5888,Name_5888,2037-02-13,37813.93,2.82,True
5889,Name_5889,2037-02-14,23904.68,3.78,True
5890,Name_5890,2037-02-15,1844.04,3.25,False
5891,Name_5891,null,27616.48,3.91,False
5892,Name_5892,2037-02-17,31634.08,4.9,null
5893,Name_5893,2037-02-18,49079.16,2.37,null
5894,Name_5894,2037-02-19,2998.85,4.08,True
5895,Name_5895,2037-02-20,null,1.38,True
5896,Name_5896,2037-02-21,5809.58,4.48,False
5897,Name_5897,2037-02-22,8300.8,null,True
5898,Name_5898,2037-02-23,30912.7,3.08,False
5899,Name_5899,null,null,4.28,True
5900,Name_5900,null,37709.53,3.67,False
5901,Name_5901,2037-02-26,26195.74,3.21,True
5902,Name_5902,2037-02-27,11692.43,4.78,False
5903,Name_5903,2037-02-28,25195.79,1.52,True
5904,Name_5904,2037-03-01,null,4.97,False
5905,null,2037-03-02,43274.26,1.62,False
5906,Name_5906,2037-03-03,1621.24,2.92,False
5907,Name_5907,2037-03-04,1343.48,1.93,False
5908,Name_5908,2037-03-05,30963.69,2.09,False
5909,Name_5909,2037-03-06,48702.53,3.53,False
5910,Name_5910,2037-03-07,42940.74,1.14,True
5911,Name_5911,2037-03-08,13348.93,4.76,False
5912,Name_5912,2037-03-09,10636.67,null,False
5913,Name_5913,2037-03-10,31679.5,2.09,False
5914,Name_5914,2037-03-11,41309.25,4.45,True
5915,Name_5915,2037-03-12,18741.85,4.06,True
5916,null,2037-03-13,22185.37,3.69,True
5917,Name_5917,2037-03-14,6658.99,1.59,False
5918,Name_5918,2037-03-15,8488.49,4.08,True
5919,Name_5919,2037-03-16,28849.23,2.44,True
5920,Name_5920,2037-03-17,6030.15,null,False
5921,Name_5921,2037-03-18,10900.26,3.68,False
5922,Name_5922,2037-03-19,12499.17,4.34,False
5923,Name_5923,2037-03-20,22752.3,3.94,True
5924,Name_5924,2037-03-21,null,3.38,True
5925,Name_5925,null,25488.78,null,True
5926,Name_5926,2037-03-23,null,3.39,null
5927,Name_5927,2037-03-24,2198.72,1.2,True
5928,Name_5928,2037-03-25,31918.26,null,null
5929,Name_5929,2037-03-26,41956.28,2.27,True
5930,Name_5930,2037-03-27,16310.58,3.86,True
5931,null,null,7444.41,3.3,True
5932,Name_5932,2037-03-29,3123.65,3.44,True
5933,Name_5933,2037-03-30,32551.25,4.39,null
5934,Name_5934,null,28059.48,null,True
5935,Name_5935,2037-04-01,12235.45,1.87,null
5936,Name_5936,null,41749.25,1.05,False
5937,Name_5937,2037-04-03,37039.81,1.64,True
5938,Name_5938,2037-04-04,14545.01,1.12,True
5939,Name_5939,2037-04-05,37914.79,1.95,True
5940,Name_5940,2037-04-06,13004.72,null,True
5941,Name_5941,2037-04-07,34088.11,1.61,True
5942,Name_5942,2037-04-08,6808.71,1.33,False
5943,null,2037-04-09,34919.73,4.88,False
5944,Name_5944,2037-04-10,12699.95,null,False
5945,Name_5945,2037-04-11,29051.0,3.55,False
5946,Name_5946,2037-04-12,9450.73,1.43,False
5947,Name_5947,2037-04-13,36572.38,4.29,False
5948,null,2037-04-14,3983.1,3.16,True
5949,Name_5949,2037-04-15,null,1.73,False
5950,Name_5950,2037-04-16,10022.69,3.3,True
5951,Name_5951,2037-04-17,3025.84,1.16,False
5952,Name_5952,2037-04-18,37505.61,4.89,False
5953,Name_5953,2037-04-19,49066.67,4.3,False
5954,Name_5954,2037-04-20,39141.49,2.04,False
5955,null,2037-04-21,43170.97,null,True
5956,Name_5956,2037-04-22,1294.38,2.58,null
5957,Name_5957,2037-04-23,6775.63,4.45,null
5958,Name_5958,2037-04-24,28392.0,2.42,True
5959,Name_5959,2037-04-25,48915.58,1.19,False
5960,Name_5960,null,33374.93,1.86,False
5961,Name_5961,2037-04-27,19332.7,1.86,null
5962,Name_5962,2037-04-28,8161.32,4.8,False
5963,Name_5963,2037-04-29,8488.95,4.7,False
5964,Name_5964,2037-04-30,18774.91,2.2,False
5965,Name_5965,2037-05-01,null,1.01,True
5966,Name_5966,2037-05-02,2559.15,3.07,True
5967,Name_5967,2037-05-03,null,4.19,True
5968,null,2037-05-04,47136.02,2.07,True
5969,Name_5969,2037-05-05,44552.01,2.76,False
5970,Name_5970,2037-05-06,45738.32,1.69,True
5971,Name_5971,2037-05-07,1751.62,2.31,False
5972,Name_5972,null,48911.82,4.04,True
5973,Name_5973,2037-05-09,18951.5,null,False
5974,Name_5974,2037-05-10,43594.77,2.79,True
5975,Name_5975,2037-05-11,10153.63,4.16,True
5976,Name_5976,2037-05-12,22879.76,4.05,True
5977,null,2037-05-13,3164.06,1.75,True
5978,Name_5978,2037-05-14,2963.72,2.66,null
5979,Name_5979,2037-05-15,47220.53,4.4,True
5980,Name_5980,2037-05-16,40719.72,2.83,False
5981,Name_5981,2037-05-17,26961.48,3.65,True
5982,null,2037-05-18,26747.45,2.22,True
5983,Name_5983,2037-05-19,37688.98,1.24,False
5984,null,2037-05-20,17741.77,1.66,True
5985,Name_5985,2037-05-21,38331.59,2.61,False
5986,null,2037-05-22,24765.41,2.41,True
5987,Name_5987,2037-05-23,32257.95,4.58,null
5988,Name_5988,2037-05-24,48276.64,3.18,True
5989,Name_5989,2037-05-25,24094.46,3.51,False
5990,Name_5990,2037-05-26,null,3.75,False
5991,null,2037-05-27,45381.71,3.13,False
5992,Name_5992,2037-05-28,45226.44,4.08,True
5993,Name_5993,2037-05-29,49628.52,4.13,False
5994,Name_5994,2037-05-30,27992.29,2.41,False
5995,null,2037-05-31,null,null,False
5996,Name_5996,null,12779.11,4.95,True
5997,Name_5997,2037-06-02,2670.72,3.57,True
5998,Name_5998,2037-06-03,36609.7,3.84,True
5999,Name_5999,2037-06-04,12440.33,4.03,True
6000,Name_6000,2037-06-05,30725.4,3.45,False
6001,Name_6001,null,null,2.88,True
6002,Name_6002,null,47560.47,4.94,null
6003,Name_6003,2037-06-08,1216.1,3.91,True
6004,Name_6004,null,16536.68,null,null
6005,Name_6005,2037-06-10,42031.52,2.76,True
6006,Name_6006,2037-06-11,27285.82,4.62,False
6007,Name_6007,2037-06-12,null,3.93,True
6008,null,null,42812.84,3.98,True
6009,Name_6009,2037-06-14,null,1.35,False
6010,Name_6010,2037-06-15,null,null,True
6011,Name_6011,null,23316.23,2.34,null
6012,Name_6012,2037-06-17,32986.96,3.68,True
6013,Name_6013,2037-06-18,18990.8,null,True
6014,Name_6014,2037-06-19,38974.43,null,True
6015,Name_6015,2037-06-20,45295.65,3.12,True
6016,Name_6016,2037-06-21,14833.25,2.81,False
6017,Name_6017,2037-06-22,48284.49,4.11,True
6018,Name_6018,2037-06-23,31513.54,3.01,True
6019,Name_6019,2037-06-24,44030.27,2.92,True
6020,null,2037-06-25,6091.91,3.88,False
6021,Name_6021,2037-06-26,13323.46,null,True
6022,Name_6022,2037-06-27,16729.93,4.97,False
6023,Name_6023,2037-06-28,null,2.41,True
6024,null,2037-06-29,null,3.75,True
6025,null,2037-06-30,43541.85,null,True
6026,Name_6026,2037-07-01,21511.99,null,False
6027,Name_6027,2037-07-02,48193.38,4.14,False
6028,Name_6028,2037-07-03,29590.15,3.9,True
6029,Name_6029,2037-07-04,7781.34,null,False
6030,Name_6030,2037-07-05,27749.33,4.95,True
6031,Name_6031,2037-07-06,49683.71,4.77,True
6032,Name_6032,2037-07-07,28693.41,2.48,False
6033,Name_6033,2037-07-08,1091.6,3.31,False
6034,Name_6034,2037-07-09,null,4.56,null
6035,Name_6035,2037-07-10,12509.83,2.98,False
6036,Name_6036,2037-07-11,34737.92,3.4,True
6037,Name_6037,2037-07-12,26238.93,3.41,True
6038,Name_6038,2037-07-13,null,3.6,null
6039,Name_6039,2037-07-14,14849.34,3.3,null
6040,Name_6040,2037-07-15,46509.23,2.62,True
6041,Name_6041,2037-07-16,45684.37,3.16,False
6042,Name_6042,2037-07-17,26143.61,null,False
6043,Name_6043,null,13666.26,4.46,False
6044,Name_6044,2037-07-19,6014.76,4.09,True
6045,Name_6045,2037-07-20,8672.24,2.66,True
6046,Name_6046,2037-07-21,26590.33,4.14,null
6047,Name_6047,2037-07-22,16083.67,2.55,null
6048,Name_6048,2037-07-23,3061.34,3.66,null
6049,Name_6049,2037-07-24,23303.2,3.27,False
6050,Name_6050,2037-07-25,37563.28,2.2,False
6051,Name_6051,2037-07-26,null,2.81,False
6052,Name_6052,2037-07-27,29678.92,4.32,False
6053,Name_6053,2037-07-28,36441.31,4.65,False
6054,Name_6054,2037-07-29,18839.45,1.82,False
6055,Name_6055,2037-07-30,25315.67,2.82,False
6056,Name_6056,2037-07-31,36751.72,2.73,False
6057,Name_6057,2037-08-01,null,2.96,True
6058,Name_6058,2037-08-02,21801.79,4.91,False
6059,Name_6059,2037-08-03,27639.7,3.07,False
6060,Name_6060,null,46268.91,4.32,False
6061,Name_6061,2037-08-05,31967.88,3.66,True
6062,Name_6062,2037-08-06,32486.16,1.43,False
6063,Name_6063,2037-08-07,39446.39,3.78,null
6064,Name_6064,2037-08-08,6645.92,3.59,True
6065,Name_6065,null,26621.33,4.03,True
6066,Name_6066,2037-08-10,48012.16,1.3,True
6067,Name_6067,null,18721.36,1.97,False
6068,Name_6068,2037-08-12,15451.38,4.08,False
6069,Name_6069,null,30459.19,2.48,True
6070,Name_6070,null,11834.85,null,False
6071,Name_6071,2037-08-15,28241.31,null,True
6072,Name_6072,2037-08-16,8626.95,1.0,False
6073,Name_6073,2037-08-17,29409.88,3.8,False
6074,Name_6074,2037-08-18,30516.58,3.05,True
6075,Name_6075,2037-08-19,21501.62,2.27,True
6076,null,2037-08-20,19754.57,1.08,True
6077,Name_6077,2037-08-21,13027.46,1.79,False
6078,Name_6078,null,null,1.65,False
6079,Name_6079,2037-08-23,25418.95,3.33,True
6080,Name_6080,null,13135.29,null,True
6081,Name_6081,2037-08-25,39358.89,1.94,null
6082,Name_6082,2037-08-26,null,3.79,False
6083,Name_6083,2037-08-27,null,4.6,False
6084,Name_6084,2037-08-28,5774.32,3.49,False
6085,Name_6085,2037-08-29,1008.82,null,True
6086,Name_6086,2037-08-30,30239.22,null,True
6087,Name_6087,2037-08-31,null,1.3,True
6088,Name_6088,2037-09-01,1616.54,2.46,True
6089,Name_6089,2037-09-02,18595.18,3.84,False
6090,null,2037-09-03,48137.92,3.74,True
6091,Name_6091,2037-09-04,34807.2,4.82,False
6092,Name_6092,2037-09-05,43030.42,3.52,True
6093,Name_6093,2037-09-06,8092.22,2.65,False
6094,Name_6094,2037-09-07,4591.12,4.19,True
6095,Name_6095,2037-09-08,1564.96,1.61,False
6096,Name_6096,2037-09-09,47827.45,4.25,True
6097,null,2037-09-10,15709.93,2.46,True
6098,Name_6098,2037-09-11,23515.74,1.62,False
6099,Name_6099,2037-09-12,20331.66,1.65,True
6100,Name_6100,2037-09-13,36792.39,4.93,False
6101,Name_6101,2037-09-14,16188.28,3.49,True
6102,Name_6102,null,27237.19,1.7,False
6103,Name_6103,2037-09-16,49783.53,2.07,False
6104,Name_6104,null,22759.11,2.49,False
6105,Name_6105,2037-09-18,28012.31,null,True
6106,Name_6106,2037-09-19,25623.88,1.43,False
6107,Name_6107,2037-09-20,null,4.05,False
6108,null,2037-09-21,14075.14,4.15,null
6109,Name_6109,null,9351.46,4.95,True
6110,Name_6110,2037-09-23,37950.56,null,False
6111,Name_6111,2037-09-24,21365.29,null,False
6112,Name_6112,2037-09-25,45772.57,2.27,True
6113,Name_6113,2037-09-26,32563.81,2.31,False
6114,Name_6114,2037-09-27,28652.81,1.51,True
6115,Name_6115,2037-09-28,null,4.95,null
6116,Name_6116,2037-09-29,null,null,True
6117,Name_6117,2037-09-30,34615.98,4.46,False
6118,Name_6118,2037-10-01,32363.52,1.36,False
6119,Name_6119,2037-10-02,14127.57,4.37,False
6120,Name_6120,2037-10-03,47390.23,3.54,False
6121,null,2037-10-04,16761.1,1.52,True
6122,Name_6122,2037-10-05,8459.32,null,True
6123,null,2037-10-06,49372.86,3.76,False
6124,Name_6124,2037-10-07,37566.07,4.21,False
6125,Name_6125,2037-10-08,21324.56,4.39,True
6126,Name_6126,2037-10-09,null,3.18,True
6127,Name_6127,2037-10-10,5464.75,null,False
6128,Name_6128,2037-10-11,null,3.74,False
6129,Name_6129,2037-10-12,34440.1,4.11,False
6130,Name_6130,2037-10-13,9720.63,1.68,True
6131,Name_6131,2037-10-14,45939.84,null,False
6132,Name_6132,2037-10-15,42177.6,2.37,False
6133,Name_6133,2037-10-16,16011.99,2.54,False
6134,null,null,44553.14,1.31,True
6135,null,2037-10-18,3101.5,null,null
6136,Name_6136,2037-10-19,27883.25,1.37,True
6137,Name_6137,2037-10-20,46842.58,4.65,True
6138,Name_6138,2037-10-21,42913.77,3.48,False
6139,Name_6139,2037-10-22,18447.59,4.96,False
6140,Name_6140,2037-10-23,null,1.98,True
6141,Name_6141,2037-10-24,11316.49,null,False
6142,Name_6142,2037-10-25,26210.89,4.86,False
6143,Name_6143,2037-10-26,30241.87,2.19,False
6144,Name_6144,2037-10-27,2607.9,1.39,True
6145,Name_6145,2037-10-28,21264.03,3.54,True
6146,Name_6146,2037-10-29,null,2.46,False
6147,Name_6147,2037-10-30,22772.12,2.09,True
6148,Name_6148,2037-10-31,9289.59,4.97,True
6149,Name_6149,2037-11-01,47788.15,4.02,False
6150,Name_6150,2037-11-02,14047.5,null,True
6151,Name_6151,2037-11-03,40122.99,1.2,False
6152,Name_6152,2037-11-04,10495.91,1.77,True
6153,null,2037-11-05,21735.46,2.2,False
6154,null,2037-11-06,25030.7,2.95,True
6155,Name_6155,2037-11-07,25531.13,2.99,null
6156,null,2037-11-08,26307.22,1.1,True
6157,Name_6157,2037-11-09,12022.43,4.77,True
6158,Name_6158,null,null,3.17,False
6159,Name_6159,2037-11-11,24603.92,1.08,True
6160,Name_6160,2037-11-12,11227.26,3.81,True
6161,Name_6161,2037-11-13,49421.39,1.29,False
6162,Name_6162,2037-11-14,43412.61,3.88,False
6163,Name_6163,2037-11-15,44491.24,3.81,False
6164,Name_6164,2037-11-16,34592.98,4.94,False
6165,Name_6165,2037-11-17,8834.95,2.37,True
6166,Name_6166,2037-11-18,28836.51,1.58,null
6167,Name_6167,2037-11-19,41250.54,1.37,True
6168,Name_6168,2037-11-20,2898.09,1.29,False
6169,null,2037-11-21,25296.31,null,False
6170,Name_6170,2037-11-22,20410.02,3.87,True
6171,null,null,null,4.9,True
6172,Name_6172,2037-11-24,19534.25,2.24,True
6173,null,2037-11-25,49191.38,4.21,False
6174,Name_6174,2037-11-26,36438.92,1.37,null
6175,Name_6175,2037-11-27,15677.32,4.62,False
6176,Name_6176,2037-11-28,30662.4,1.21,False
6177,Name_6177,2037-11-29,13086.16,4.15,False
6178,Name_6178,2037-11-30,30931.35,2.23,False
6179,Name_6179,2037-12-01,44912.17,1.72,True
6180,Name_6180,2037-12-02,28286.96,3.82,False
6181,Name_6181,2037-12-03,36933.66,4.58,True
6182,Name_6182,2037-12-04,23213.61,4.06,False
6183,Name_6183,2037-12-05,26682.07,2.25,False
6184,Name_6184,2037-12-06,null,2.41,True
6185,null,2037-12-07,40807.85,1.76,null
6186,Name_6186,2037-12-08,33313.12,4.3,False
6187,Name_6187,2037-12-09,48897.11,1.43,True
6188,Name_6188,2037-12-10,41171.31,4.61,False
6189,Name_6189,2037-12-11,39080.85,3.4,False
6190,Name_6190,2037-12-12,42409.98,3.36,True
6191,Name_6191,2037-12-13,14779.34,4.35,False
6192,Name_6192,null,22170.31,3.67,True
6193,Name_6193,2037-12-15,28658.68,2.22,True
6194,Name_6194,2037-12-16,23656.93,null,False
6195,Name_6195,2037-12-17,42525.43,null,False
6196,Name_6196,2037-12-18,2326.36,2.86,True
6197,Name_6197,2037-12-19,11249.6,1.44,True
6198,Name_6198,null,44203.62,3.61,True
6199,Name_6199,2037-12-21,3895.91,1.68,True
6200,null,2037-12-22,12122.43,4.46,False
6201,Name_6201,2037-12-23,18211.27,3.8,False
6202,Name_6202,2037-12-24,37786.29,4.57,False
6203,Name_6203,2037-12-25,28448.85,1.35,True
6204,Name_6204,2037-12-26,47775.63,4.19,False
6205,null,2037-12-27,12165.88,4.52,False
6206,Name_6206,null,43733.9,1.18,False
6207,Name_6207,2037-12-29,14862.76,5.0,False
6208,Name_6208,2037-12-30,13029.41,2.2,False
6209,Name_6209,2037-12-31,25420.38,null,False
6210,null,2038-01-01,4489.02,2.66,True
6211,Name_6211,2038-01-02,19831.04,1.03,True
6212,Name_6212,2038-01-03,18428.12,null,True
6213,Name_6213,2038-01-04,8844.98,2.07,null
6214,Name_6214,2038-01-05,null,3.09,False
6215,Name_6215,2038-01-06,19908.59,3.49,False
6216,Name_6216,2038-01-07,49114.09,4.16,False
6217,Name_6217,2038-01-08,45085.69,2.0,True
6218,Name_6218,2038-01-09,10545.72,3.87,True
6219,Name_6219,2038-01-10,25750.99,1.47,False
6220,Name_6220,2038-01-11,30488.4,3.82,False
6221,Name_6221,2038-01-12,41129.06,4.68,True
6222,Name_6222,2038-01-13,44396.49,1.34,False
6223,Name_6223,2038-01-14,31576.88,null,True
6224,Name_6224,2038-01-15,2721.58,null,False
6225,Name_6225,null,24582.55,1.19,True
6226,Name_6226,2038-01-17,null,1.75,True
6227,Name_6227,2038-01-18,35990.39,1.76,False
6228,Name_6228,2038-01-19,43636.96,2.92,True
6229,Name_6229,null,34029.91,1.99,False
6230,Name_6230,2038-01-21,null,2.9,False
6231,Name_6231,2038-01-22,48432.33,3.08,False
6232,Name_6232,null,45982.91,3.92,True
6233,Name_6233,2038-01-24,7202.4,4.78,True
6234,Name_6234,2038-01-25,6521.87,3.01,True
6235,Name_6235,2038-01-26,27414.85,2.42,True
6236,Name_6236,2038-01-27,38095.49,2.03,False
6237,Name_6237,2038-01-28,null,3.54,False
6238,Name_6238,2038-01-29,7682.73,4.77,False
6239,Name_6239,2038-01-30,null,4.06,True
6240,Name_6240,2038-01-31,17540.74,1.82,False
6241,Name_6241,2038-02-01,18236.83,4.57,False
6242,null,2038-02-02,32604.29,3.94,True
6243,Name_6243,2038-02-03,null,1.51,null
6244,Name_6244,2038-02-04,28370.99,3.85,True
6245,Name_6245,2038-02-05,34692.52,2.16,True
6246,Name_6246,2038-02-06,33337.4,2.97,null
6247,Name_6247,2038-02-07,28006.16,2.2,True
6248,Name_6248,2038-02-08,16227.15,1.34,False
6249,Name_6249,2038-02-09,null,4.07,True
6250,null,null,16469.49,4.31,null
6251,Name_6251,2038-02-11,null,1.93,True
6252,Name_6252,2038-02-12,41504.31,1.96,False
6253,Name_6253,null,29388.02,2.72,True
6254,null,2038-02-14,45699.93,4.25,False
6255,Name_6255,null,44434.03,1.31,False
6256,Name_6256,2038-02-16,46457.03,4.23,False
6257,Name_6257,2038-02-17,11866.92,4.69,True
6258,Name_6258,null,36157.65,3.25,False
6259,Name_6259,null,30852.0,1.24,True
6260,Name_6260,2038-02-20,36957.7,2.08,False
6261,Name_6261,2038-02-21,13905.59,1.45,False
6262,Name_6262,2038-02-22,35045.64,2.04,null
6263,Name_6263,2038-02-23,21081.6,4.25,True
6264,Name_6264,2038-02-24,41870.5,null,True
6265,Name_6265,2038-02-25,39972.92,2.14,True
6266,Name_6266,2038-02-26,11356.52,3.07,True
6267,Name_6267,2038-02-27,10008.91,4.5,False
6268,null,2038-02-28,36168.85,2.0,True
6269,Name_6269,2038-03-01,27973.27,4.11,True
6270,Name_6270,2038-03-02,28303.09,3.33,False
6271,Name_6271,2038-03-03,null,3.71,True
6272,Name_6272,2038-03-04,null,4.45,null
6273,null,2038-03-05,12709.23,1.11,True
6274,Name_6274,2038-03-06,28221.44,3.12,null
6275,Name_6275,2038-03-07,41618.78,3.99,null
6276,Name_6276,2038-03-08,43766.91,4.54,True
6277,Name_6277,2038-03-09,15083.06,1.53,False
6278,Name_6278,2038-03-10,6103.54,2.37,False
6279,Name_6279,2038-03-11,12408.34,1.31,True
6280,Name_6280,2038-03-12,47329.48,4.34,False
6281,Name_6281,2038-03-13,23661.51,4.43,False
6282,Name_6282,2038-03-14,21510.12,null,False
6283,Name_6283,2038-03-15,1641.13,1.08,True
6284,Name_6284,2038-03-16,3499.72,1.41,True
6285,Name_6285,2038-03-17,33766.1,3.5,True
6286,Name_6286,2038-03-18,29901.53,4.93,True
6287,Name_6287,2038-03-19,29200.89,4.36,False
6288,Name_6288,2038-03-20,6405.82,4.19,False
6289,Name_6289,null,18251.0,2.67,False
6290,Name_6290,null,40805.55,null,True
6291,Name_6291,2038-03-23,9570.65,4.3,True
6292,Name_6292,2038-03-24,44251.68,2.34,True
6293,Name_6293,2038-03-25,6952.44,3.99,True
6294,Name_6294,2038-03-26,9288.32,2.73,True
6295,Name_6295,2038-03-27,24409.75,3.64,False
